movie_ID;num_critic_for_reviews;picture_type;duration;director_facebook_likes;actor_1_facebook_likes;actor_2_facebook_likes;actor_3_facebook_likes;movie_facebook_likes;num_voted_users;language;num_user_for_reviews;budget;origin_country;title_year;movie_rating;aspect_ratio;countries_launched_in;content_rating;gross
193;575.0;Color;243.0;0.0;0.0;311;25;0;66071.0;English;839.0;160449700.2;USA;2007;6.6;2.39;40.0;R;124107476.0
194;92.0;Color;97.0;956.0;20000.0;551;99;0;166689.0;English;167.0;40312576.0;USA;2001;6.1;1.89;37.0;PG;27338033.0
195;567.0;Color;120.0;0.0;15914.0;809;772;0;71769.0;English;548.0;147320046.8;USA;1998;6.5;1.89;47.0;PG;115731542.0
196;273.0;Color;112.0;109.0;779.0;629;261;0;59268.0;English;497.0;26779564.0;Others;2001;6.4;1.89;15.0;PG-13;56607223.0
197;89.0;Color;111.0;123.0;650.0;155;51;177;22.0;Others;1.0;91388.73315;Others;2005;6.9;1.89;18.0;R;136007.0
198;272.0;Color;141.0;0.0;6936.0;804;224;35273;22.0;English;186.0;8910371.413;USA;2014;7.7;2.39;;PG-13;21129348.0
199;269.0;Color;87.0;138.0;0.0;0;341;33201;16757.0;English;496.0;83891629.19;USA;2012;7.1;1.89;40.0;R;64572496.0
200;492.0;Color;108.0;85.0;957.0;292;205;0;54815.0;English;374.0;192742242.8;USA;1977;7.2;1.89;;R;80000000.0
201;98.0;;110.0;143.0;155.0;96;76;528;81800.0;Cantonese;26.0;55768.0;USA;2006;7.3;2.39;10.0;R;49413.0
202;444.0;Color;;0.0;11502.0;625;392;0;12887.0;English;34.0;184722.2227;USA;2005;7.6;1.89;4.0;R;379122.0
203;608.0;Color;60.0;470.0;0.0;18662;18695;49453;43116.0;English;1017.0;222008342.7;USA;2002;7.3;1.89;34.0;PG;148313048.0
204;99.0;Color;156.0;0.0;15406.0;984;687;0;59528.0;English;;17300.70106;Others;1999;6.5;2.39;34.0;R;41229.0
205;134.0;Color;103.0;12740.0;9507.0;836;463;0;524.0;English;211.0;188183287.4;USA;2011;4.6;1.89;22.0;PG-13;43337279.0
206;762.0;Color;80.0;0.0;0.0;0;332;0;31080.0;English;848.0;174063532.1;USA;2003;7.7;2.39;26.0;PG-13;143151473.0
207;85.0;Color;118.0;97.0;;523;437;19000;168325.0;English;99.0;90189540.0;USA;2014;6.7;1.89;91.0;PG;26761283.0
208;1.0;;130.0;287.0;0.0;0;0;0;19709.0;English;78.0;51093459.68;USA;1997;7.8;1.89;24.0;R;18252684.0
209;139.0;Color;105.0;99.0;3000.0;448;433;0;156446.0;English;410.0;53111803.0;USA;2012;6.1;1.89;94.0;PG;77264926.0
210;29.0;Color;125.0;135.0;13489.0;897;1406;1143;93367.0;English;136.0;149149.0708;USA;1995;5.2;2.39;27.0;R;533344.0
211;;Color;139.0;0.0;0.0;0;0;0;4461.0;French;76.0;6825570.06;UK;2013;7.8;1.89;7.0;R;3950029.0
212;758.0;Color;115.0;1083.0;86795.0;1314;1328;34728;138443.0;English;637.0;255861196.4;USA;1975;8.7;2.39;14.0;PG-13;95860116.0
213;249.0;Color;134.0;16000.0;880.0;413;235;16000;212234.0;English;190.0;17902517.0;USA;2014;6.9;2.39;40.0;R;47034272.0
214;276.0;Color;147.0;;10878.0;517;119;6301;57358.0;English;284.0;9810944.47;USA;2007;8.3;2.39;62.0;R;5459824.0
215;120.0;Color;84.0;581.0;0.0;1013;677;0;6919.0;English;489.0;6797979.069;USA;1996;8.2;2.39;;R;18621249.0
216;299.0;Color;114.0;0.0;845.0;0;0;0;9631.0;English;641.0;117397716.8;USA;1997;4.2;2.39;41.0;NC-17;71017784.0
217;1.0;Color;165.0;0.0;1011.0;1651;1716;45986;5133.0;English;88.0;1562044.776;USA;2004;7.2;2.39;5.0;PG;37432299.0
218;25.0;Color;94.0;0.0;5149.0;1646;1609;391;222656.0;English;66.0;26543109.56;USA;2007;2.0;1.89;68.0;R;16988996.0
219;27.0;Color;129.0;237.0;0.0;483;360;0;208968.0;English;29.0;18883242.99;USA;1967;9.0;2.39;99.0;G;20966644.0
220;412.0;Color;99.0;72.0;234.0;1184;214;0;18408.0;English;267.0;;USA;2014;5.8;2.39;1.0;R;39103378.0
221;355.0;Color;107.0;40.0;0.0;0;0;45702;82333.0;English;520.0;310048189.2;USA;2002;6.5;2.39;65.0;PG-13;102413606.0
222;62.0;;68.0;0.0;0.0;218;276;12058;52424.0;English;196.0;28754673.09;USA;2008;2.2;2.39;58.0;PG-13;36658108.0
223;326.0;Color;164.0;964.0;0.0;208;0;0;43084.0;Others;310.0;4267212.906;USA;2011;8.3;2.39;20.0;R;4398392.0
224;460.0;Color;100.0;12000.0;936.0;901;605;0;22.0;English;701.0;205820209.0;USA;1987;6.4;2.39;1.0;PG-13;153665036.0
225;60.0;Color;105.0;0.0;975.0;909;506;177;21176.0;English;69.0;26888327.0;USA;2000;5.0;2.39;36.0;R;10014234.0
226;1.0;Black and White;107.0;0.0;786.0;851;735;54967;2296.0;English;230.0;174689733.6;USA;1998;6.9;1.89;28.0;PG-13;47307550.0
227;515.0;Color;112.0;60.0;1003.0;382;203;0;8020.0;English;269.0;192917435.7;USA;1980;6.7;2.39;1.0;PG-13;80000000.0
228;152.0;Color;93.0;101.0;14096.0;833;275;0;372647.0;English;284.0;67357174.72;USA;2006;4.3;1.89;69.0;R;18500966.0
229;148.0;Color;92.0;1395.0;1132.0;874;190;890;103098.0;English;60.0;7391518.772;USA;2001;8.7;2.39;;R;11694528.0
230;1.0;Color;104.0;0.0;1019.0;595;508;489;105729.0;English;1.0;51842489.01;USA;1998;5.6;2.39;1.0;R;23031390.0
231;78.0;Color;119.0;;18872.0;987;862;5487;63430.0;English;1.0;;USA;1998;7.7;1.89;12.0;R;39235088.0
232;147.0;Color;82.0;87.0;1000.0;581;444;14000;260091.0;English;99.0;858318.0;USA;2012;6.1;1.89;44.0;R;6842058.0
233;1.0;Color;43.0;13.0;0.0;531;385;921;59458.0;English;1.0;10140536.13;USA;1996;3.8;1.89;29.0;PG;26906039.0
234;172.0;Color;92.0;0.0;17000.0;527;451;0;3191.0;English;156.0;1675931.0;USA;2008;5.4;2.39;24.0;;31397498.0
235;1.0;Black and White;203.0;0.0;0.0;0;0;0;29872.0;English;281.0;28806086.77;;1928;8.8;2.39;31.0;NC-17;23650000.0
236;8.0;Color;61.0;0.0;212.0;160;61;0;136016.0;English;84.0;571817.4217;USA;2001;5.3;2.39;18.0;R;191309.0
237;286.0;Color;100.0;36.0;2000.0;795;439;372;260610.0;English;427.0;62375743.0;USA;2000;4.8;2.39;;G;66941559.0
238;1.0;Color;110.0;0.0;676.0;149;107;934;259693.0;English;41.0;17209484.44;USA;1986;5.5;2.39;94.0;PG-13;35324232.0
239;730.0;Color;109.0;270.0;480.0;0;0;75526;27382.0;English;208.0;88618583.91;USA;2012;1.6;2.39;6.0;PG-13;73000942.0
240;1.0;Color;104.0;6.0;15121.0;0;0;1024;81477.0;English;7.0;2146047.967;USA;1988;4.8;1.89;19.0;R;2807854.0
241;64.0;Color;;58.0;331.0;27;9;0;210204.0;French;38.0;208914.0;USA;2002;7.7;2.39;77.0;R;146402.0
242;134.0;Color;84.0;681.0;935.0;537;217;0;8560.0;English;309.0;18805074.72;USA;2005;5.9;1.89;9.0;R;34238611.0
243;210.0;Color;99.0;367.0;0.0;0;992;18453;65742.0;English;105.0;138036014.0;USA;1979;8.3;1.89;1.0;R;59735761.86
244;49.0;Color;97.0;554.0;876.0;838;530;311;37876.0;English;50.0;339552.0;USA;2005;6.9;1.89;59.0;R;233103.0
245;1.0;Color;77.0;16.0;;481;371;0;64742.0;Others;30.0;500798.634;USA;2010;5.6;2.39;16.0;R;399611.0
246;277.0;Color;91.0;0.0;34145.0;237;217;17112;9016.0;English;148.0;573532.5812;USA;2011;6.7;1.89;18.0;R;958319.0
247;35.0;Color;114.0;26.0;437.0;362;191;620;1727.0;English;111.0;12290740.16;USA;2000;6.1;1.89;26.0;R;4734235.0
248;77.0;Color;120.0;17.0;16538.0;1095;727;0;189045.0;English;150.0;29112572.67;USA;1995;6.6;2.39;13.0;R;32940507.0
249;83.0;Color;90.0;;0.0;0;0;0;36029.0;English;236.0;14957308.2;USA;1980;5.5;1.89;10.0;R;49369900.0
250;367.0;Color;158.0;776.0;1000.0;468;310;13000;5378.0;English;1055.0;735262212.0;USA;2009;5.8;2.39;11.0;PG-13;166112167.0
251;532.0;Color;163.0;150.0;38342.0;15370;1251;0;44130.0;English;345.0;72269188.7;USA;1998;8.3;1.89;21.0;PG;48814909.0
252;1.0;Color;136.0;124.0;24167.0;527;508;12;20809.0;Dutch;1.0;2008285.176;USA;1965;6.0;2.39;35.0;R;1000000.0
253;79.0;Color;105.0;;761.0;477;802;92488;2010.0;English;385.0;261220345.4;USA;2007;8.1;2.39;7.0;NC-17;53991137.0
254;105.0;Color;96.0;11000.0;22000.0;394;236;846;133436.0;English;138.0;15248044.0;USA;2002;5.9;2.39;42.0;R;32122249.0
255;75.0;Color;88.0;5.0;11000.0;387;338;288;33164.0;English;93.0;12718841.0;USA;2004;4.9;1.89;28.0;R;6471394.0
256;49.0;Color;90.0;0.0;0.0;0;0;0;59426.0;English;143.0;3672.969696;USA;1988;7.8;2.39;69.0;R;124494.0
257;181.0;Color;120.0;0.0;19937.0;0;8;22302;9361.0;French;329.0;4441924.685;USA;1967;9.0;1.89;6.0;R;6100000.0
258;281.0;Color;99.0;25.0;0.0;0;0;0;9913.0;English;286.0;76100383.83;UK;2010;6.4;1.89;25.0;R;29975979.0
259;103.0;Color;90.0;6.0;1000.0;650;458;0;28315.0;English;250.0;37145991.0;USA;2005;6.1;1.89;33.0;R;31585300.0
260;1.0;Color;121.0;0.0;0.0;0;0;0;310273.0;English;4.0;19889611.52;UK;1997;4.3;1.89;88.0;PG;22108977.0
261;431.0;Color;113.0;293.0;32012.0;2549;537;0;2670.0;English;468.0;400006095.9;USA;2008;5.0;1.89;16.0;PG-13;150167630.0
262;108.0;Color;95.0;;929.0;1077;765;4670;22.0;English;408.0;8039681.89;USA;2009;4.0;2.39;49.0;G;23292105.0
263;184.0;Color;99.0;0.0;487.0;475;195;13670;39879.0;English;190.0;2609687.345;UK;2016;7.1;1.89;9.0;R;4190530.0
264;383.0;Color;142.0;0.0;869.0;1024;896;50999;2887.0;French;151.0;13086392.47;Others;2009;9.3;2.39;33.0;R;7098492.0
265;764.0;Color;102.0;56.0;0.0;0;0;0;67223.0;English;350.0;15976479.21;USA;2013;5.7;1.89;32.0;G;63939454.0
266;481.0;Color;110.0;76.0;0.0;547;586;0;31844.0;English;693.0;68788401.41;USA;1998;3.9;2.39;62.0;PG-13;123307945.0
267;103.0;Color;96.0;43.0;841.0;342;77;0;406364.0;English;179.0;22051351.0;Others;2009;3.7;2.39;93.0;R;8742261.0
268;103.0;Color;110.0;53.0;877.0;792;692;1317;283418.0;English;77.0;5720660.293;USA;2008;6.6;2.39;80.0;R;32645546.0
269;456.0;Color;130.0;663.0;2000.0;638;604;37000;143295.0;English;497.0;191872431.0;USA;2015;6.5;1.89;1.0;PG;93416162.56
270;763.0;Color;117.0;897.0;64768.0;0;0;0;22.0;English;192.0;256396108.0;USA;1974;7.9;2.39;33.0;PG-13;95860116.0
271;63.0;Color;105.0;190.0;1011.0;1257;954;540;313415.0;English;69.0;1297707.126;USA;1992;6.6;2.39;35.0;R;1227324.0
272;17.0;Color;;0.0;423.0;360;266;855;69319.0;English;61.0;1745854.275;USA;1972;5.1;2.39;27.0;R;14545844.0
273;168.0;Color;87.0;0.0;22000.0;557;548;0;15880.0;English;199.0;8833785.0;USA;2007;7.4;2.39;5.0;R;8579684.0
274;762.0;Color;146.0;635.0;0.0;0;506;1699;4355.0;English;624.0;186604736.7;USA;1993;6.6;1.89;12.0;PG;92114979.92
275;72.0;Color;87.0;0.0;0.0;608;464;0;302445.0;English;142.0;5908786.761;USA;2003;6.0;1.89;81.0;R;9652000.0
276;364.0;;120.0;186.0;39188.0;1074;38;16280;155794.0;English;264.0;2617830.026;USA;2012;6.6;2.39;2.0;R;11326836.0
277;123.0;Color;111.0;81.0;12000.0;898;687;0;112407.0;English;286.0;46493262.0;USA;1995;7.6;1.89;1.0;R;31968347.0
278;701.0;Color;142.0;267.0;784.0;719;614;0;38248.0;English;363.0;65299120.8;USA;1960;9.2;1.89;6.0;PG;79900000.0
279;47.0;Color;92.0;14.0;789.0;520;488;1000;22.0;English;126.0;785836.0;USA;1995;5.4;2.39;19.0;R;50024083.0
280;42.0;Color;72.0;;20038.0;19038;1223;0;127314.0;English;16.0;19383322.75;USA;2012;7.8;2.39;78.0;NC-17;58867694.0
281;39.0;Color;106.0;30.0;147.0;0;0;163;47638.0;French;639.0;91481.01312;USA;1997;6.7;1.89;20.0;R;886410.0
282;532.0;Color;120.0;0.0;4184.0;0;0;0;53674.0;English;632.0;550499316.7;USA;2005;6.4;1.89;27.0;PG-13;148734225.0
283;129.0;Color;92.0;26.0;1000.0;1000;611;1000;202986.0;English;76.0;8456481.0;USA;2008;6.4;2.39;1.0;R;4881867.0
284;147.0;Color;95.0;425.0;973.0;776;560;1000;98691.0;English;203.0;8276939.0;USA;2006;5.1;1.89;75.0;PG-13;22526144.0
285;268.0;Color;111.0;226.0;936.0;514;241;0;226352.0;Others;211.0;387201.7049;USA;2012;5.8;1.89;38.0;R;214966.0
286;1.0;Color;114.0;380.0;0.0;0;449;0;19824.0;English;55.0;56013590.02;USA;1967;8.0;1.89;13.0;R;14100000.0
287;469.0;Color;99.0;99.0;914.0;833;324;23409;4817.0;English;384.0;396645589.6;USA;2016;6.5;2.39;35.0;PG-13;150055007.2
288;1.0;Color;95.0;277.0;0.0;0;0;22924;128306.0;English;8.0;141767654.9;USA;1991;7.2;1.89;13.0;PG-13;39514713.0
289;1.0;;94.0;0.0;537.0;525;577;1557;280143.0;English;21.0;24697474.2;USA;1982;5.4;2.39;72.0;R;26539321.0
290;191.0;Color;106.0;0.0;15720.0;0;27;0;10723.0;English;278.0;10696028.2;USA;1999;8.1;2.39;31.0;R;6003587.0
291;191.0;Color;88.0;6.0;0.0;0;0;0;7915.0;;402.0;4674906.029;USA;1977;4.0;1.89;;R;21300000.0
292;270.0;Color;137.0;0.0;31478.0;1304;1069;0;89547.0;English;722.0;103854445.1;USA;1990;7.3;2.39;46.0;PG-13;121248145.0
293;759.0;Color;114.0;267.0;0.0;0;69;98765;47830.0;English;1872.0;32382216.83;USA;2001;4.7;2.39;57.0;R;118099659.0
294;12.0;Color;86.0;26.0;371.0;245;240;1176;53589.0;English;20.0;484613.532;USA;2003;3.4;2.39;8.0;R;549632.0
295;649.0;;93.0;0.0;0.0;610;558;5542;104654.0;English;622.0;40487228.56;USA;2012;7.2;2.39;44.0;G;104374107.0
296;702.0;Color;90.0;38.0;2000.0;897;882;0;93894.0;English;422.0;233772960.0;USA;2008;6.6;2.39;23.0;PG-13;72266692.09
297;759.0;Color;127.0;305.0;995.0;1194;1094;0;13305.0;English;751.0;124182218.5;USA;2009;5.0;2.39;68.0;PG-13;91547205.0
298;1.0;Color;75.0;8.0;18279.0;1055;897;0;130167.0;English;225.0;13993341.08;USA;2011;6.6;2.39;46.0;R;16101109.0
299;761.0;Color;140.0;222.0;;975;0;17044;31260.0;English;294.0;89750084.44;USA;2007;9.1;2.39;1.0;NC-17;81593527.0
300;144.0;Color;;10.0;0.0;3;0;0;434.0;French;109.0;7062066.575;UK;2007;9.2;2.39;37.0;R;3629758.0
301;141.0;Color;;2.0;741.0;297;270;0;339668.0;English;189.0;20639248.0;USA;2008;3.9;2.39;81.0;PG;26876529.0
302;73.0;Color;84.0;4.0;1052.0;490;467;446;15200.0;English;120.0;2105259.876;UK;2005;5.7;1.89;27.0;R;4814244.0
303;299.0;Color;110.0;323.0;0.0;747;216;0;53884.0;English;374.0;43465361.4;USA;2007;5.8;1.89;19.0;PG-13;20981633.0
304;398.0;Color;103.0;33.0;970.0;91;84;26000;33746.0;English;687.0;52015119.0;USA;2011;7.1;2.39;27.0;PG;88625922.0
305;;Color;101.0;;11300.0;1000;0;0;22.0;English;;4619226.924;USA;2015;6.8;1.89;16.0;R;1477002.0
306;82.0;Color;111.0;42.0;1074.0;898;881;0;214172.0;English;192.0;971923.3754;USA;2008;5.0;1.89;91.0;R;61356221.0
307;192.0;Color;89.0;0.0;34002.0;23722;4857;28674;40982.0;English;500.0;13906046.61;USA;2015;2.2;1.89;34.0;R;8828771.0
308;323.0;Color;95.0;5.0;0.0;97;0;16969;1684.0;English;691.0;453789569.1;USA;2015;6.5;2.39;38.0;PG;119793567.0
309;10.0;Color;77.0;212.0;1446.0;1220;949;0;40310.0;English;142.0;12238428.77;UK;1986;7.8;2.39;1.0;R;6719300.0
310;185.0;Color;124.0;192.0;0.0;866;1132;0;24306.0;English;263.0;35334988.62;USA;2006;6.0;1.89;1.0;PG-13;30691439.0
311;54.0;;120.0;279.0;845.0;773;389;190;379594.0;English;49.0;2515523.287;Others;2003;6.3;1.89;84.0;R;763044.0
312;107.0;Color;93.0;44.0;15000.0;11000;596;938;192664.0;English;298.0;37783589.0;USA;2002;6.5;2.39;81.0;R;14015786.0
313;31.0;Color;73.0;0.0;202.0;0;0;0;1423.0;English;41.0;3842288.191;USA;2001;6.3;1.89;27.0;R;1114943.0
314;204.0;Color;123.0;0.0;18490.0;1025;964;0;214162.0;English;133.0;17692620.16;USA;2010;7.1;2.39;87.0;R;11538204.0
315;460.0;Color;116.0;101.0;16842.0;807;450;46153;127528.0;English;356.0;233855839.9;Others;2015;6.3;1.89;42.0;PG-13;89251662.4
316;36.0;Color;127.0;133.0;11.0;6;8;295;265551.0;French;21.0;277370.5866;USA;2003;6.5;1.89;50.0;R;223878.0
317;1.0;Color;106.0;0.0;10036.0;14367;992;10635;76325.0;English;198.0;206804921.8;USA;1984;6.8;2.39;1.0;PG-13;58422650.0
318;106.0;Color;120.0;1000.0;29000.0;1000;954;10000;62574.0;English;506.0;48455489.0;USA;1996;6.8;2.39;66.0;R;46338728.0
319;1.0;Color;99.0;73.0;0.0;0;69;0;64548.0;English;135.0;35323412.05;USA;2002;6.3;2.39;;R;10114315.0
320;409.0;;139.0;22480.0;1285.0;1124;462;0;26624.0;English;556.0;320757080.7;USA;1990;8.5;2.39;6.0;PG-13;162831698.0
321;97.0;;91.0;38.0;730.0;461;91;342;13805.0;English;160.0;3487368.0;USA;1999;3.6;1.89;1.0;R;10149779.0
322;1.0;Color;127.0;88.0;1124.0;1266;1140;1027;93498.0;English;77.0;641114.5484;UK;1988;7.6;2.39;24.0;R;2221994.0
323;;Color;108.0;480.0;990.0;962;601;0;266022.0;English;87.0;10900637.66;USA;2007;5.8;1.89;52.0;R;17803796.0
324;73.0;Color;105.0;0.0;812.0;975;689;1252;16741.0;English;168.0;112101.3304;USA;2005;7.2;1.89;26.0;R;49526.0
325;214.0;Color;76.0;711.0;1000.0;856;1173;0;23092.0;English;37.0;370794.4706;USA;2006;6.6;2.39;82.0;R;278821.0
326;178.0;Color;110.0;97.0;12068.0;1086;301;12422;59343.0;English;99.0;2902018.55;USA;2000;6.1;2.39;1.0;R;5773519.0
327;207.0;Color;80.0;686.0;6730.0;638;1035;0;217732.0;English;;74078.52153;USA;2001;4.3;2.39;14.0;R;54734.0
328;360.0;Color;136.0;163.0;394.0;217;66;33000;5418.0;English;356.0;63334808.0;USA;2012;5.9;2.39;1.0;PG-13;38509342.0
329;541.0;Color;158.0;1468.0;18811.0;1272;1082;17493;80951.0;English;409.0;70448260.35;USA;2010;9.2;2.39;8.0;R;31838002.0
330;1.0;Color;67.0;9.0;0.0;0;337;0;190172.0;English;95.0;125001900.0;USA;1996;4.9;2.39;100.0;PG-13;38230435.0
331;10.0;;84.0;0.0;1223.0;484;440;0;255341.0;English;1.0;16795389.42;USA;1993;5.4;1.89;100.0;PG-13;22359293.0
332;67.0;Color;89.0;39.0;1052.0;413;319;3824;4070.0;English;310.0;12064074.0;USA;2004;5.8;1.89;35.0;;32003620.0
333;405.0;Color;92.0;0.0;8478.0;341;0;89064;37952.0;English;454.0;35962983.15;USA;2008;9.3;1.89;9.0;R;18329466.0
334;614.0;Color;123.0;521.0;13000.0;365;265;31000;22.0;English;645.0;380005761.0;USA;2016;7.1;1.89;3.0;PG-13;108521835.0
335;240.0;Color;121.0;0.0;19000.0;972;854;0;24116.0;English;433.0;31296486.0;USA;2006;5.6;2.39;9.0;R;22518325.0
336;354.0;Color;87.0;875.0;0.0;0;54;52153;152669.0;English;119.0;46718904.38;UK;2008;6.8;1.89;26.0;R;52200504.0
337;559.0;Color;97.0;273.0;635388.0;6958;7521;0;3658.0;English;506.0;57946331.49;;2005;7.3;2.39;26.0;PG-13;84136909.0
338;329.0;Color;131.0;1375.0;0.0;353;319;56582;99393.0;English;630.0;34104439.47;USA;2012;8.1;1.89;61.0;PG;48043505.0
339;;Color;128.0;245.0;8388.0;417;348;72499;167750.0;English;328.0;49800266.01;USA;2011;8.5;1.89;29.0;R;18996755.0
340;346.0;Color;97.0;516.0;7849.0;44;0;0;7066.0;English;86.0;3043090.301;USA;2014;6.6;2.39;1.0;R;7574066.0
341;174.0;Color;97.0;0.0;0.0;1082;1301;0;348672.0;English;511.0;3299632.995;UK;2002;4.0;1.89;75.0;PG-13;24407944.0
342;500.0;Color;95.0;37.0;25319.0;12319;8985;12209;8294.0;English;748.0;69340890.02;USA;2010;7.5;2.39;48.0;PG;148337537.0
343;159.0;Color;109.0;70.0;0.0;141;120;0;7735.0;English;421.0;172270865.3;USA;1961;7.9;1.89;38.0;PG-13;51100000.0
344;40.0;Black and White;;7.0;3294.0;1707;1067;5146;23889.0;English;69.0;53636.37878;USA;1998;5.6;1.89;15.0;R;19539.0
345;223.0;Color;97.0;12.0;485.0;197;72;0;20730.0;English;120.0;9375.669823;USA;2011;6.5;2.39;33.0;R;18469.0
346;177.0;Color;87.0;750.0;745.0;531;41;0;5774.0;English;294.0;11922946.0;Australia;1981;7.6;2.39;30.0;R;9003011.0
347;1.0;Color;176.0;0.0;0.0;0;0;1195;31752.0;English;119.0;107132797.3;UK;1999;7.8;1.89;12.0;PG;38966057.0
348;86.0;Color;112.0;12.0;422.0;227;0;857;20493.0;English;123.0;12263087.49;USA;1994;6.2;2.39;14.0;R;4734235.0
349;220.0;Color;99.0;171.0;0.0;0;0;0;61995.0;English;460.0;60018882.69;USA;2006;6.9;1.89;44.0;PG;80050171.0
350;16.0;Color;54.0;15.0;4170.0;2777;1117;652;233318.0;English;54.0;1726989.907;USA;2001;7.4;1.89;57.0;R;3562749.0
351;139.0;Color;80.0;236.0;1339.0;1190;573;799;22.0;Others;150.0;567131.731;USA;2005;6.7;1.89;26.0;R;1247453.0
352;140.0;Black and White;93.0;8.0;553.0;177;33;0;19476.0;English;98.0;124406.0;Others;2006;6.8;1.89;1.0;R;298110.0
353;1.0;Color;81.0;0.0;4247.0;1202;1207;237;73772.0;English;1.0;26546209.12;USA;2002;2.8;1.89;27.0;R;16988996.0
354;312.0;Color;181.0;278.0;402.0;343;51;0;71778.0;English;150.0;154963731.0;USA;1971;8.0;1.89;17.0;R;50000000.0
355;136.0;Color;193.0;0.0;0.0;0;0;316;206013.0;English;269.0;94131.45451;USA;1989;8.1;1.89;16.0;R;630779.0
356;612.0;Color;98.0;21848.0;44315.0;21956;8337;75233;63363.0;English;727.0;320600692.6;USA;2009;4.9;2.39;17.0;PG-13;102981571.0
357;442.0;Color;119.0;213.0;;155;246;3034;61376.0;English;758.0;301880108.5;USA;1987;6.9;1.89;75.0;PG-13;156645693.0
358;447.0;Color;102.0;221.0;12000.0;11000;4000;12000;267174.0;English;311.0;211612156.0;USA;2010;6.0;1.89;83.0;PG-13;162001186.0
359;200.0;Color;116.0;129.0;10000.0;918;782;12000;572760.0;English;119.0;1333330.0;USA;2013;6.9;2.39;49.0;R;2268296.0
360;558.0;Color;68.0;0.0;0.0;0;218;0;190814.0;English;166.0;272742746.3;USA;1983;5.7;1.89;1.0;PG-13;78656813.0
361;12.0;Color;47.0;16.0;4000.0;955;963;0;37105.0;English;1.0;56525326.43;USA;2008;6.6;1.89;1.0;R;14374002.95
362;57.0;Color;104.0;84.0;2945.0;1415;1123;0;90523.0;English;1.0;114938611.7;USA;2007;4.2;2.39;29.0;R;51528309.31
363;11.0;Color;100.0;0.0;722.0;174;219;265;178202.0;English;22.0;7702754.622;USA;1993;4.8;2.39;85.0;R;3902679.0
364;43.0;Color;82.0;2.0;571.0;269;200;0;186069.0;English;80.0;469233.0351;USA;2000;7.3;2.39;99.0;R;464126.0
365;664.0;Color;89.0;50.0;0.0;1090;615;13246;130503.0;English;834.0;136013895.9;USA;1998;7.0;1.89;30.0;PG;111505642.0
366;122.0;Color;104.0;0.0;691.0;711;210;5975;6360.0;English;22.0;135656.6906;USA;2014;7.2;1.89;22.0;R;99462.0
367;91.0;Color;82.0;62.0;975.0;760;615;0;34148.0;English;63.0;33632070.0;USA;2010;4.3;2.39;15.0;PG;43575716.0
368;63.0;Color;82.0;12.0;8000.0;357;281;0;133966.0;English;239.0;4256327.0;USA;1998;6.2;2.39;7.0;R;30324946.0
369;60.0;Color;127.0;184.0;28067.0;5697;815;11067;2669.0;English;103.0;536930.1708;UK;2011;7.5;2.39;1.0;R;1357042.0
370;49.0;Color;117.0;138.0;908.0;581;416;636;9506.0;English;17.0;174595.0;USA;2010;5.7;1.89;23.0;R;134904.0
371;531.0;Color;141.0;79.0;18000.0;8000;956;0;168824.0;English;466.0;62829656.0;USA;1993;6.5;1.89;48.0;PG-13;100767603.7
372;584.0;Color;120.0;897.0;19524.0;11813;1000;39616;5982.0;English;734.0;91800615.86;USA;2013;6.6;2.39;17.0;PG-13;98895417.0
373;264.0;Color;94.0;0.0;26998.0;967;330;46303;13120.0;English;262.0;65346315.92;;2000;7.6;1.89;18.0;R;32154410.0
374;;Color;97.0;22.0;5802.0;967;1009;0;25055.0;English;278.0;59655401.34;Others;1999;6.7;2.39;14.0;PG-13;36833473.0
375;36.0;Color;61.0;0.0;24681.0;0;127;7739;22.0;English;80.0;1456215.268;USA;2014;5.8;2.39;10.0;;2963012.0
376;126.0;Color;;353.0;1086.0;1146;312;0;91318.0;English;390.0;20346836.26;USA;2006;5.3;1.89;46.0;R;30981850.0
377;14.0;Color;118.0;0.0;24.0;0;0;0;215843.0;English;53.0;51684835.48;USA;1992;7.2;1.89;24.0;R;39100956.0
378;173.0;Color;104.0;820.0;7292.0;867;821;0;17408.0;English;399.0;7429427.009;USA;2003;6.7;2.39;9.0;R;12784713.0
379;763.0;Color;187.0;22846.0;41022.0;22887;1272;33007;285204.0;English;3392.0;113995754.5;USA;2000;9.3;2.39;60.0;PG-13;132373442.0
380;1.0;Color;59.0;0.0;0.0;0;416;961;199004.0;English;70.0;13386047.04;USA;1993;4.3;1.89;83.0;R;15427192.0
381;345.0;Color;93.0;21.0;307.0;360;352;11490;181443.0;English;110.0;3611789.304;USA;2012;7.2;1.89;88.0;R;5997134.0
382;112.0;Color;154.0;91.0;49517.0;18266;563;0;275108.0;English;184.0;36484871.93;USA;1996;8.0;1.89;100.0;PG-13;41954997.0
383;399.0;Color;144.0;0.0;0.0;1087;630;0;41856.0;English;524.0;743059339.2;USA;1993;7.3;1.89;21.0;PG-13;146282411.0
384;760.0;Color;54.0;0.0;1128.0;1103;576;0;274830.0;English;570.0;27325868.71;USA;2007;6.9;1.89;73.0;PG-13;86049418.0
385;56.0;Color;150.0;67.0;0.0;45;89;0;47271.0;English;214.0;89436405.05;USA;1999;6.7;1.89;15.0;PG-13;39251128.0
386;441.0;Color;95.0;131.0;32313.0;14729;10652;17448;183071.0;English;701.0;69351668.54;USA;2013;8.3;2.39;1.0;PG;148337537.0
